asset_id,display_name,sponsor,nct_id,phase,overall_status,study_type,primary_purpose,start_date,brief_title,official_title,why_stopped,interventions,conditions,url
AK105,penpulimab,Akeso,NCT06767800,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-11-21,"Phase II Clinical Trial Evaluating the Efficacy and Safety of TQB2102 for Injection in Chemotherapy With Behmosubstituted Monoclonalb/Pembrolizumab ± Chemotherapy in Patients With Unresectable, Locally Advanced, Recurrent, or Metastatic HER2-Positive Gastroesophageal Adenocarcinoma","Phase II Clinical Trial Evaluating the Efficacy and Safety of TQB2102 for Injection in Chemotherapy With Behmosubstituted Monoclonalb/Pembrolizumab ± Chemotherapy in Patients With Unresectable, Locally Advanced, Recurrent, or Metastatic HER2-Positive Gastroesophageal Adenocarcinoma",,chemotherapy | chemotherapy | Penpulimab | chemotherapy | TQB2102 | Benmelstobart,gastroesophageal adenocarcinoma,https://clinicaltrials.gov/study/NCT06767800
ivonescimab,ivonescimab,Akeso,NCT06769295,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-02-01,A Phase II Study of AK112 (PD-1/VEGF Bispecific) in Combination with Chemotherapy for Patients with Advanced Non-squamas Non-mall Cell Lung Cancer and Malignant Pleural Effusion,A Phase II Study of AK112 (PD-1/VEGF Bispecific) in Combination with Chemotherapy for Patients with Advanced Non-squamas Non-mall Cell Lung Cancer and Malignant Pleural Effusion,,ak112,malignant pleural effusion | non-small cell lung cancer,https://clinicaltrials.gov/study/NCT06769295
cardonilizumab,cadonilimab,Akeso,NCT06769971,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-02-01,Phase II Study of Ivonescimab (PD1/VEGF Bispecific) and Cadonilimab（PDL1/CTLA4 Bispecific）in Combination with Etoposide and Carboplatin As First-line Therapy in Patients with Extensive Stage Small Cell Lung Cancer,Phase II Study of Ivonescimab (PD1/VEGF Bispecific) and Cadonilimab（PDL1/CTLA4 Bispecific）in Combination with Etoposide and Carboplatin As First-line Therapy in Patients with Extensive Stage Small Cell Lung Cancer,,cadonilimab | ivonescimab,small cell lung cancer,https://clinicaltrials.gov/study/NCT06769971
ivonescimab,ivonescimab,Akeso,NCT06769971,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-02-01,Phase II Study of Ivonescimab (PD1/VEGF Bispecific) and Cadonilimab（PDL1/CTLA4 Bispecific）in Combination with Etoposide and Carboplatin As First-line Therapy in Patients with Extensive Stage Small Cell Lung Cancer,Phase II Study of Ivonescimab (PD1/VEGF Bispecific) and Cadonilimab（PDL1/CTLA4 Bispecific）in Combination with Etoposide and Carboplatin As First-line Therapy in Patients with Extensive Stage Small Cell Lung Cancer,,cadonilimab | ivonescimab,small cell lung cancer,https://clinicaltrials.gov/study/NCT06769971
cardonilizumab,cadonilimab,Akeso,NCT06789848,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-02-18,Phase II Basket Trial of Ligufalimab (AK117) and Cadonilimab (AK104) in Advanced Hepatobiliary Cancers,Phase II Basket Trial of Ligufalimab (AK117) and Cadonilimab (AK104) in Advanced Hepatobiliary Cancers,,ligufalimab | cadonilimab,biliary tract cancers | hepatocellular carcinoma,https://clinicaltrials.gov/study/NCT06789848
ivonescimab,ivonescimab,Akeso,NCT06790212,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2025-04-28,"A Prospective, Randomized Phase II Study Evaluating CAPOX Combined with Ivonescimab (a PD-1/VEGF-A Bispecific Antibody) Versus CAPOX Alone As Neoadjuvant Therapy in Patients with Locally Advanced Colon Cancer.","A Prospective, Randomized Phase II Study Evaluating CAPOX Combined with Ivonescimab (a PD-1/VEGF-A Bispecific Antibody) Versus CAPOX Alone As Neoadjuvant Therapy in Patients with Locally Advanced Colon Cancer.",,capecitabine | oxaliplatin | ivonescimab,colon cancer,https://clinicaltrials.gov/study/NCT06790212
ivonescimab,ivonescimab,Akeso,NCT06791148,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-07-10,Low-dose Radiotherapy Combined With Albumin-bound Paclitaxel and AK112 as Second-line Treatment in Patients With Advanced Gastric or Gastroesophageal Junction（G.GEJ）Cancer Who Failed First-line Therapy：a Single，Phase II Trial,Low-dose Radiotherapy Combined With Albumin-bound Paclitaxel and AK112 as Second-line Treatment in Patients With Advanced Gastric or Gastroesophageal Junction（G.GEJ）Cancer Who Failed First-line Therapy：a Single，Phase II Trial,,paclitaxel | ak112,gastric adenocarcinoma | gastroesophageal junction adenocarcinoma,https://clinicaltrials.gov/study/NCT06791148
ivonescimab,ivonescimab,Akeso,NCT06793332,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-12-17,"Prospective, One-arm, Phase II Clinical Study of Ivoximab Combined With TROP2 ADC in the Treatment of Brain Metastases in Triple-negative Breast Cancer","Prospective, One-arm, Phase II Clinical Study of Ivoximab Combined With TROP2 ADC in the Treatment of Brain Metastases in Triple-negative Breast Cancer",,sacituzumab govitecan | ivonescimab,breast cancer brain metastasis | brain metastases | triple-negative breast cancer,https://clinicaltrials.gov/study/NCT06793332
cardonilizumab,cadonilimab,Akeso,NCT06793813,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-01-23,A Phase II Trial of Cadonilimab (PD-1/CTLA-4 Bispecific Antibody) in Combination with Bevacizumab and Docetaxel in Patients (pts) with Checkpoint Inhibitor (CPI)-experienced Advanced Non-small Cell Lung Cancer (NSCLC),A Phase II Trial of Cadonilimab (PD-1/CTLA-4 Bispecific Antibody) in Combination with Bevacizumab and Docetaxel in Patients (pts) with Checkpoint Inhibitor (CPI)-experienced Advanced Non-small Cell Lung Cancer (NSCLC),,bevacizumab | cadonilimab | docetaxel,non-small cell lung cancer,https://clinicaltrials.gov/study/NCT06793813
ivonescimab,ivonescimab,Akeso,NCT06802666,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-10-16,"Short-course Radiotherapy(SCRT) Followed by Ivonescimab(AK112) and CAPOX as Neoadjuvant Therapy for Locally Advanced Rectal Cancer(LARC）: A Single-arm, Single-center, Exploratory, Phase II Clinical Study","Short-course Radiotherapy(SCRT) Followed by Ivonescimab(AK112) and CAPOX as Neoadjuvant Therapy for Locally Advanced Rectal Cancer(LARC）: A Single-arm, Single-center, Exploratory, Phase II Clinical Study",,ivonescimab | capecitabine | oxaliplatin,rectal cancer,https://clinicaltrials.gov/study/NCT06802666
ivonescimab,ivonescimab,Akeso,NCT06805617,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-02-26,"A Phase 2 Trial of Ivonescimab for Patients With Advanced, Metastatic Salivary Gland Cancers (I-MAC)","A Phase 2 Trial of Ivonescimab for Patients With Advanced, Metastatic Salivary Gland Cancers (I-MAC)",,ivonescimab,salivary gland carcinoma | salivary gland cancer,https://clinicaltrials.gov/study/NCT06805617
ivonescimab,ivonescimab,Akeso,NCT06809517,PHASE1/PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-03-18,A Phase I/II Clinical Study of Intrathecal Combination Therapy With the PD-1/VEGF Bispecific Antibody and Pemetrexed for Leptomeningeal Metastasis,A Phase I/II Clinical Study of Intrathecal Combination Therapy With the PD-1/VEGF Bispecific Antibody and Pemetrexed for Leptomeningeal Metastasis,,ivonescimab | pemetrexed,leptomeningeal metastasis,https://clinicaltrials.gov/study/NCT06809517
ivonescimab,ivonescimab,Akeso,NCT06814067,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2025-02-10,"Phase II Multicentered Study of Perioperative Ivonescimab Versus Pembrolizumab Combined with Standard of Care (SOC) in Patients with Resectable, Locally Advanced Head and Neck Squamous Cell Carcinoma","Phase II Multicentered Study of Perioperative Ivonescimab Versus Pembrolizumab Combined with Standard of Care (SOC) in Patients with Resectable, Locally Advanced Head and Neck Squamous Cell Carcinoma",,ivonescimab | pembrolizumab,head and neck squamous cell carcinoma,https://clinicaltrials.gov/study/NCT06814067
ivonescimab,ivonescimab,Akeso,NCT06814158,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2025-03-01,A Phase II Study of Neoadjuvant Ivonescimab Combined with Chemotherapy in Locally Advanced Esophageal Squamous Cell Carcinoma,A Phase II Study of Neoadjuvant Ivonescimab Combined with Chemotherapy in Locally Advanced Esophageal Squamous Cell Carcinoma,,ivonescimab | chemotherapy | chemotherapy | chemotherapy,esophageal squamous cell carcinoma,https://clinicaltrials.gov/study/NCT06814158
ivonescimab,ivonescimab,Akeso,NCT06820762,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2025-02-28,"Irinotecan Liposome(II) Combined With Ivonescimab as Second-line Treatment for Small Cell Lung Cancer : A Prospective, Single-arm, Multicenter Clinical Study","Irinotecan Liposome(II) Combined With Ivonescimab as Second-line Treatment for Small Cell Lung Cancer : A Prospective, Single-arm, Multicenter Clinical Study",,ivonescimab | irinotecan,small cell lung cancer,https://clinicaltrials.gov/study/NCT06820762
AK105,penpulimab,Akeso,NCT06821503,PHASE1/PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-04-11,"An Open Label Phase Ib/II Clinical Study Evaluating the Safety, Tolerability, and Preliminary Efficacy of LM-108 ± Penpulimab Plus Chemotherapy in Patients With Advanced Solid Tumors - Cohort C","An Open Label Phase Ib/II Clinical Study Evaluating the Safety, Tolerability, and Preliminary Efficacy of LM-108 ± Penpulimab Plus Chemotherapy in Patients With Advanced Solid Tumors - Cohort C",,penpulimab | lm-108,pancreatic cancer,https://clinicaltrials.gov/study/NCT06821503
AK105,penpulimab,Akeso,NCT06825494,PHASE1/PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-04-08,"An Open-label Phase Ib/II Clinical Study to Evaluate the Safety, Tolerability, and Preliminary Efficacy of LM-108 ± Penpulimab + Chemotherapy in Patients With Advanced Solid Tumors - Cohort A","An Open-label Phase Ib/II Clinical Study to Evaluate the Safety, Tolerability, and Preliminary Efficacy of LM-108 ± Penpulimab + Chemotherapy in Patients With Advanced Solid Tumors - Cohort A",,penpulimab | LM-108 | oxaliplatin | capecitabine,solid tumor,https://clinicaltrials.gov/study/NCT06825494
cardonilizumab,cadonilimab,Akeso,NCT06832917,PHASE3,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2025-03-31,"A Prospective Multicenter, Two-arm Parallel, Open-label, Randomised Phase III Study to Explore the Efficacy and Safety of Cadonilimab Plus Chemotherapy After Short-course Radiotherapy in Locally Advanced Rectal Cancer","A Prospective Multicenter, Two-arm Parallel, Open-label, Randomised Phase III Study to Explore the Efficacy and Safety of Cadonilimab Plus Chemotherapy After Short-course Radiotherapy in Locally Advanced Rectal Cancer",,cadonilimab | mFOLFOX6 | mFOLFOX6 | mFOLFOX6 | mFOLFOX6,rectal cancer,https://clinicaltrials.gov/study/NCT06832917
ivonescimab,ivonescimab,Akeso,NCT06840834,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-06-30,"Assessment of Ivonescimab as Salvage Treatment in Relapsing Pleural Mesothelioma Patients, Previously Treated by Immunotherapy and Standard Chemotherapy","Assessment of Ivonescimab as Salvage Treatment in Relapsing Pleural Mesothelioma Patients, Previously Treated by Immunotherapy and Standard Chemotherapy",,ivonescimab,pleural mesothelioma,https://clinicaltrials.gov/study/NCT06840834
ivonescimab,ivonescimab,Akeso,NCT06844422,PHASE1/PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-02-08,Adapted Guided Stereotactic Body Radiotherapy Combined With Chemotherapy and Enhancement of Novel Drug Ivonescimab for Pancreatic Cancer (ASCEND) -A Single-Arm Phase Ib/II Trial,Adapted Guided Stereotactic Body Radiotherapy Combined With Chemotherapy and Enhancement of Novel Drug Ivonescimab for Pancreatic Cancer (ASCEND) -A Single-Arm Phase Ib/II Trial,,ivonescimab,pancreatic cancer,https://clinicaltrials.gov/study/NCT06844422
ivonescimab,ivonescimab,Akeso,NCT06846346,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-11-20,Phase II Study Evaluating Ivonescimab in Combination With Chemotherapy for First- and Second-line Treatment of Advanced or Metastatic Gastric and Gastroesophageal Adenocarcinoma Patients,Phase II Study Evaluating Ivonescimab in Combination With Chemotherapy for First- and Second-line Treatment of Advanced or Metastatic Gastric and Gastroesophageal Adenocarcinoma Patients,,ivonescimab | paclitaxel | folfox | folfox | folfox | irinotecan,gastroesophageal adenocarcinoma | esophageal adenocarcinoma | gastric adenocarcinoma,https://clinicaltrials.gov/study/NCT06846346
ivonescimab,ivonescimab,Akeso,NCT06848842,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-09-18,A Phase II Clinical Study of Ivonescimab Plus CAPOX Regimen in Patients With Initially Unresectable Colorectal Cancer Liver-only Metastases,A Phase II Clinical Study of Ivonescimab Plus CAPOX Regimen in Patients With Initially Unresectable Colorectal Cancer Liver-only Metastases,,chemotherapy | chemotherapy | ivonescimab | chemotherapy,colorectal cancer,https://clinicaltrials.gov/study/NCT06848842
cardonilizumab,cadonilimab,Akeso,NCT06851104,PHASE2,TERMINATED,INTERVENTIONAL,PREVENTION,2025-02-16,A Prospective Study of Cadonilimab in Hepatocellular Carcinoma After Radical Surgery With High Risk of Recurrence,A Prospective Study of Cadonilimab in Hepatocellular Carcinoma After Radical Surgery With High Risk of Recurrence,The support from the relevant company was not obtained as planned,cadonilimab,hepatocellular carcinoma,https://clinicaltrials.gov/study/NCT06851104
AK105,penpulimab,Akeso,NCT06853769,EARLY_PHASE1,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT,2024-09-01,"A Prospective, Single-arm, Single-center Exploratory Clinical Study of Anlotinib in Combination With Penpulimab and Conventional Chemoradiotherapy for the Neoadjuvant Treatment of Locally Advanced Rectal Cancer","A Prospective, Single-arm, Single-center Exploratory Clinical Study of Anlotinib in Combination With Penpulimab and Conventional Chemoradiotherapy for the Neoadjuvant Treatment of Locally Advanced Rectal Cancer",,penpulimab | anlotinib,rectal cancer,https://clinicaltrials.gov/study/NCT06853769
AK135,AK135,Akeso,NCT06860789,PHASE1,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2025-02-28,"A Phase I Study to Assess the Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of AK135 for the Treatment of Chemotherapy-Induced Peripheral Neuropathy (CIPN) in Patients With Malignant Tumors","A Phase I Study to Assess the Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of AK135 for the Treatment of Chemotherapy-Induced Peripheral Neuropathy (CIPN) in Patients With Malignant Tumors",,ak135,peripheral neuropathy,https://clinicaltrials.gov/study/NCT06860789
ivonescimab,ivonescimab,Akeso,NCT06868732,PHASE1,RECRUITING,INTERVENTIONAL,TREATMENT,2025-04-02,Evaluation of JSKN016 Combination Therapy in Subjects With Advanced Non-Small Cell Lung Cancer: A Phase Ib Study,Evaluation of JSKN016 Combination Therapy in Subjects With Advanced Non-Small Cell Lung Cancer: A Phase Ib Study,,furmonertinib mesylate | JSKN016 | docetaxel | carboplatin | ivonescimab | pembrolizumab | tislelizumab,non-small cell lung cancer,https://clinicaltrials.gov/study/NCT06868732
ivonescimab,ivonescimab,Akeso,NCT06875076,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-03-08,"Efficacy and Safety of Ivonescimab (AK112) in Combination with Chemotherapy for the Treatment of Pretreated Pleural Mesothelioma: a Phase II Multicenter, Single-Arm Clinical Trial","Efficacy and Safety of Ivonescimab (AK112) in Combination with Chemotherapy for the Treatment of Pretreated Pleural Mesothelioma: a Phase II Multicenter, Single-Arm Clinical Trial",,vinorelbine | gemcitabine | pemetrexed | ivonescimab,pleural mesothelioma,https://clinicaltrials.gov/study/NCT06875076
ivonescimab,ivonescimab,Akeso,NCT06877650,PHASE1/PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-04-11,"A Phase 1 Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Anti-tumor Activity of JMT108 Injection in Participants With Advanced Malignant Tumors.","A Phase 1 Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Anti-tumor Activity of JMT108 Injection in Participants With Advanced Malignant Tumors.",,ivonescimab | pembrolizumab | jmt108,malignant tumor,https://clinicaltrials.gov/study/NCT06877650
cardonilizumab,cadonilimab,Akeso,NCT06878196,,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2025-03-10,"ctDNA-guided First-line Immuno-de-escalation Therapy for Stage IVB and Recurrent Cervical Cancer: A Prospective, Single-arm, Multicenter Phase II Clinical Trial","ctDNA-guided First-line Immuno-de-escalation Therapy for Stage IVB and Recurrent Cervical Cancer: A Prospective, Single-arm, Multicenter Phase II Clinical Trial",,cisplatin | cadonilimab | bevacizumab,cervical cancer,https://clinicaltrials.gov/study/NCT06878196
AK105,penpulimab,Akeso,NCT06886347,PHASE1,RECRUITING,INTERVENTIONAL,TREATMENT,2023-07-07,"Penpulimab Plus Gemcitabine and Anlotinib in the Treatment of Metastatic Nasopharyngeal Cancer, A Single Arm, Open-label, Phase Ib Clinical Trial","Penpulimab Plus Gemcitabine and Anlotinib in the Treatment of Metastatic Nasopharyngeal Cancer, A Single Arm, Open-label, Phase Ib Clinical Trial",,anlotinib | penpulimab | gemcitabine,nasopharyngeal carcinoma,https://clinicaltrials.gov/study/NCT06886347
ivonescimab,ivonescimab,Akeso,NCT06904300,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2025-08-15,"A Randomized, Controlled, Multi-center Phase II Study of Ivonescimab (AK112) Plus Paclitaxel Versus Paclitaxel With or Without Ramucirumab as Second-line Therapy in Subjects With Advanced Gastric or Gastroesophageal Junction（G.GEJ）Cancer Who Failed Immunochemotherapy","A Randomized, Controlled, Multi-center Phase II Study of Ivonescimab (AK112) Plus Paclitaxel Versus Paclitaxel With or Without Ramucirumab as Second-line Therapy in Subjects With Advanced Gastric or Gastroesophageal Junction（G.GEJ）Cancer Who Failed Immunochemotherapy",,ivonescimab | paclitaxel,gastroesophageal junction adenocarcinoma | gastric adenocarcinoma,https://clinicaltrials.gov/study/NCT06904300
cardonilizumab,cadonilimab,Akeso,NCT06913218,PHASE1,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2025-07-22,"An Exploratory Study to Evaluate Safety and Efficacy of the Neoantigen Personalized mRNA Vaccine AK154 Monotherapy or in Combination With AK104 or AK112,and the Sequential mFOLFIRINOX Regimen as Adjuvant Therapy in Surgically Resectable Pancreatic Ductal Adenocarcinoma","An Exploratory Study to Evaluate Safety and Efficacy of the Neoantigen Personalized mRNA Vaccine AK154 Monotherapy or in Combination With AK104 or AK112,and the Sequential mFOLFIRINOX Regimen as Adjuvant Therapy in Surgically Resectable Pancreatic Ductal Adenocarcinoma",,mfolfirinox | ak112 | mfolfirinox | mfolfirinox | mfolfirinox | ak104 | ak154,pancreatic adenocarcinoma | pancreatic ductal adenocarcinoma,https://clinicaltrials.gov/study/NCT06913218
